case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
1515,case_01515_grid_following_inverter_like_3ph_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01515_grid_following_inverter_like_3ph_scr2.0_n0.002_r3.csv,grid_following_inverter_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.999063600649402,1.0647365954097379,,,,,,,,,,0.00125,0.00575,,0.14
1516,case_01516_grid_following_inverter_like_3ph_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01516_grid_following_inverter_like_3ph_scr2.0_n0.002_r4.csv,grid_following_inverter_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.998238838282025,1.0210853661061616,,,,,,,,,,0.00125,0.00575,,0.14
1517,case_01517_grid_following_inverter_like_3ph_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01517_grid_following_inverter_like_3ph_scr2.0_n0.002_r5.csv,grid_following_inverter_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.998979020409978,1.062230986243429,,,,,,,,,,0.00125,0.00575,,0.14
1518,case_01518_grid_following_inverter_like_3ph_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01518_grid_following_inverter_like_3ph_scr2.0_n0.002_r6.csv,grid_following_inverter_like,3ph,2.0,0.002,10000,50.0,5.98,6.04,5.999451523366514,1.0388459502986098,,,,,,,,,,0.00125,0.00575,,0.14
1519,case_01519_grid_following_inverter_like_3ph_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01519_grid_following_inverter_like_3ph_scr2.0_n0.005_r1.csv,grid_following_inverter_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.998455745098653,1.0338361204963098,,,,,,,,,,0.00125,0.00575,,0.14
1520,case_01520_grid_following_inverter_like_3ph_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01520_grid_following_inverter_like_3ph_scr2.0_n0.005_r2.csv,grid_following_inverter_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.99937953420131,1.0084330146357903,,,,,,,,,,0.00125,0.00575,,0.14
1521,case_01521_grid_following_inverter_like_3ph_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01521_grid_following_inverter_like_3ph_scr2.0_n0.005_r3.csv,grid_following_inverter_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.998812507984802,1.0320068617755134,,,,,,,,,,0.00125,0.00575,,0.14
1522,case_01522_grid_following_inverter_like_3ph_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01522_grid_following_inverter_like_3ph_scr2.0_n0.005_r4.csv,grid_following_inverter_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.99832668760426,1.0160612429428522,,,,,,,,,,0.00125,0.00575,,0.14
1523,case_01523_grid_following_inverter_like_3ph_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01523_grid_following_inverter_like_3ph_scr2.0_n0.005_r5.csv,grid_following_inverter_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,6.0003640612583515,1.047845226444564,,,,,,,,,,0.00125,0.00575,,0.14
1524,case_01524_grid_following_inverter_like_3ph_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01524_grid_following_inverter_like_3ph_scr2.0_n0.005_r6.csv,grid_following_inverter_like,3ph,2.0,0.005,10000,50.0,5.98,6.04,5.9993008229159885,1.0189956545081542,,,,,,,,,,0.00125,0.00575,,0.14
1525,case_01525_grid_following_inverter_like_3ph_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01525_grid_following_inverter_like_3ph_scr2.0_n0.010_r1.csv,grid_following_inverter_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.997627923410619,1.0238231595206173,,,,,,,,,,0.00125,0.00575,,0.14
1526,case_01526_grid_following_inverter_like_3ph_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01526_grid_following_inverter_like_3ph_scr2.0_n0.010_r2.csv,grid_following_inverter_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,6.0001828811388505,1.0033544473827916,,,,,,,,,,0.00125,0.00575,,0.14
1527,case_01527_grid_following_inverter_like_3ph_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01527_grid_following_inverter_like_3ph_scr2.0_n0.010_r3.csv,grid_following_inverter_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.998524333202679,1.0344029459331552,,,,,,,,,,0.00125,0.00575,,0.14
1528,case_01528_grid_following_inverter_like_3ph_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01528_grid_following_inverter_like_3ph_scr2.0_n0.010_r4.csv,grid_following_inverter_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.998254202208006,1.0291569435289687,,,,,,,,,,0.00125,0.00575,,0.14
1529,case_01529_grid_following_inverter_like_3ph_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01529_grid_following_inverter_like_3ph_scr2.0_n0.010_r5.csv,grid_following_inverter_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.999204499843138,1.0035068575661017,,,,,,,,,,0.00125,0.00575,,0.14
1530,case_01530_grid_following_inverter_like_3ph_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01530_grid_following_inverter_like_3ph_scr2.0_n0.010_r6.csv,grid_following_inverter_like,3ph,2.0,0.01,10000,50.0,5.98,6.04,5.998312474995687,1.0539941851172225,,,,,,,,,,0.00125,0.00575,,0.14
1531,case_01531_grid_following_inverter_like_3ph_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01531_grid_following_inverter_like_3ph_scr3.0_n0.002_r1.csv,grid_following_inverter_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.997675518343727,1.0724782599636664,,,,,,,,,,0.0011,0.005,,0.12
1532,case_01532_grid_following_inverter_like_3ph_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01532_grid_following_inverter_like_3ph_scr3.0_n0.002_r2.csv,grid_following_inverter_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,6.000346521586583,1.0634713350643332,,,,,,,,,,0.0011,0.005,,0.12
1533,case_01533_grid_following_inverter_like_3ph_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01533_grid_following_inverter_like_3ph_scr3.0_n0.002_r3.csv,grid_following_inverter_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.998831161194951,1.0146927274158704,,,,,,,,,,0.0011,0.005,,0.12
1534,case_01534_grid_following_inverter_like_3ph_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01534_grid_following_inverter_like_3ph_scr3.0_n0.002_r4.csv,grid_following_inverter_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.998405096264962,1.022732676775743,,,,,,,,,,0.0011,0.005,,0.12
1535,case_01535_grid_following_inverter_like_3ph_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01535_grid_following_inverter_like_3ph_scr3.0_n0.002_r5.csv,grid_following_inverter_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.997627454122515,1.0791543599960662,,,,,,,,,,0.0011,0.005,,0.12
1536,case_01536_grid_following_inverter_like_3ph_scr3.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01536_grid_following_inverter_like_3ph_scr3.0_n0.002_r6.csv,grid_following_inverter_like,3ph,3.0,0.002,10000,50.0,5.98,6.04,5.999856826895025,1.07122628454597,,,,,,,,,,0.0011,0.005,,0.12
1537,case_01537_grid_following_inverter_like_3ph_scr3.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01537_grid_following_inverter_like_3ph_scr3.0_n0.005_r1.csv,grid_following_inverter_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,5.999027079219394,1.0464199015627647,,,,,,,,,,0.0011,0.005,,0.12
1538,case_01538_grid_following_inverter_like_3ph_scr3.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01538_grid_following_inverter_like_3ph_scr3.0_n0.005_r2.csv,grid_following_inverter_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,5.998354407493413,1.0470935852761307,,,,,,,,,,0.0011,0.005,,0.12
1539,case_01539_grid_following_inverter_like_3ph_scr3.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01539_grid_following_inverter_like_3ph_scr3.0_n0.005_r3.csv,grid_following_inverter_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,6.0002770261149205,1.0547945604485693,,,,,,,,,,0.0011,0.005,,0.12
1540,case_01540_grid_following_inverter_like_3ph_scr3.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01540_grid_following_inverter_like_3ph_scr3.0_n0.005_r4.csv,grid_following_inverter_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,6.000395479799983,1.0578839986011577,,,,,,,,,,0.0011,0.005,,0.12
1541,case_01541_grid_following_inverter_like_3ph_scr3.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01541_grid_following_inverter_like_3ph_scr3.0_n0.005_r5.csv,grid_following_inverter_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,5.998637514532195,1.0230434405577642,,,,,,,,,,0.0011,0.005,,0.12
1542,case_01542_grid_following_inverter_like_3ph_scr3.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01542_grid_following_inverter_like_3ph_scr3.0_n0.005_r6.csv,grid_following_inverter_like,3ph,3.0,0.005,10000,50.0,5.98,6.04,5.998536800868977,1.0115808585787072,,,,,,,,,,0.0011,0.005,,0.12
1543,case_01543_grid_following_inverter_like_3ph_scr3.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01543_grid_following_inverter_like_3ph_scr3.0_n0.010_r1.csv,grid_following_inverter_like,3ph,3.0,0.01,10000,50.0,5.98,6.04,5.999535302687767,1.05757959275517,,,,,,,,,,0.0011,0.005,,0.12
1544,case_01544_grid_following_inverter_like_3ph_scr3.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01544_grid_following_inverter_like_3ph_scr3.0_n0.010_r2.csv,grid_following_inverter_like,3ph,3.0,0.01,10000,50.0,5.98,6.04,6.000042009558427,1.0573758344051398,,,,,,,,,,0.0011,0.005,,0.12
1545,case_01545_grid_following_inverter_like_3ph_scr3.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01545_grid_following_inverter_like_3ph_scr3.0_n0.010_r3.csv,grid_following_inverter_like,3ph,3.0,0.01,10000,50.0,5.98,6.04,5.998593487319453,1.0338811677659328,,,,,,,,,,0.0011,0.005,,0.12
1546,case_01546_grid_following_inverter_like_3ph_scr3.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01546_grid_following_inverter_like_3ph_scr3.0_n0.010_r4.csv,grid_following_inverter_like,3ph,3.0,0.01,10000,50.0,5.98,6.04,5.999319891702384,1.009818826020097,,,,,,,,,,0.0011,0.005,,0.12
1547,case_01547_grid_following_inverter_like_3ph_scr3.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01547_grid_following_inverter_like_3ph_scr3.0_n0.010_r5.csv,grid_following_inverter_like,3ph,3.0,0.01,10000,50.0,5.98,6.04,5.99767716278685,1.0788454464123785,,,,,,,,,,0.0011,0.005,,0.12
1548,case_01548_grid_following_inverter_like_3ph_scr3.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01548_grid_following_inverter_like_3ph_scr3.0_n0.010_r6.csv,grid_following_inverter_like,3ph,3.0,0.01,10000,50.0,5.98,6.04,5.998238103981047,1.0488851580572751,,,,,,,,,,0.0011,0.005,,0.12
1549,case_01549_grid_following_inverter_like_3ph_scr5.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01549_grid_following_inverter_like_3ph_scr5.0_n0.002_r1.csv,grid_following_inverter_like,3ph,5.0,0.002,10000,50.0,5.98,6.04,5.997502776993361,1.0259605175535915,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1550,case_01550_grid_following_inverter_like_3ph_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01550_grid_following_inverter_like_3ph_scr5.0_n0.002_r2.csv,grid_following_inverter_like,3ph,5.0,0.002,10000,50.0,5.98,6.04,5.999028200553449,1.0254553244333566,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1551,case_01551_grid_following_inverter_like_3ph_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01551_grid_following_inverter_like_3ph_scr5.0_n0.002_r3.csv,grid_following_inverter_like,3ph,5.0,0.002,10000,50.0,5.98,6.04,5.998889595951509,1.0439699718262407,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1552,case_01552_grid_following_inverter_like_3ph_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01552_grid_following_inverter_like_3ph_scr5.0_n0.002_r4.csv,grid_following_inverter_like,3ph,5.0,0.002,10000,50.0,5.98,6.04,6.000043095240731,1.0516685105663248,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1553,case_01553_grid_following_inverter_like_3ph_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01553_grid_following_inverter_like_3ph_scr5.0_n0.002_r5.csv,grid_following_inverter_like,3ph,5.0,0.002,10000,50.0,5.98,6.04,5.998913118593129,1.0533733735443325,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1554,case_01554_grid_following_inverter_like_3ph_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01554_grid_following_inverter_like_3ph_scr5.0_n0.002_r6.csv,grid_following_inverter_like,3ph,5.0,0.002,10000,50.0,5.98,6.04,5.998577732002746,1.0437455729124627,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1555,case_01555_grid_following_inverter_like_3ph_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01555_grid_following_inverter_like_3ph_scr5.0_n0.005_r1.csv,grid_following_inverter_like,3ph,5.0,0.005,10000,50.0,5.98,6.04,5.998723834781616,1.015575149877502,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1556,case_01556_grid_following_inverter_like_3ph_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01556_grid_following_inverter_like_3ph_scr5.0_n0.005_r2.csv,grid_following_inverter_like,3ph,5.0,0.005,10000,50.0,5.98,6.04,6.000141827053789,1.0027902341338668,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1557,case_01557_grid_following_inverter_like_3ph_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01557_grid_following_inverter_like_3ph_scr5.0_n0.005_r3.csv,grid_following_inverter_like,3ph,5.0,0.005,10000,50.0,5.98,6.04,5.999558574866878,1.0635525175212757,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1558,case_01558_grid_following_inverter_like_3ph_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01558_grid_following_inverter_like_3ph_scr5.0_n0.005_r4.csv,grid_following_inverter_like,3ph,5.0,0.005,10000,50.0,5.98,6.04,5.9977806007960925,1.0105436116703084,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1559,case_01559_grid_following_inverter_like_3ph_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01559_grid_following_inverter_like_3ph_scr5.0_n0.005_r5.csv,grid_following_inverter_like,3ph,5.0,0.005,10000,50.0,5.98,6.04,5.999159711474387,1.0196039510096335,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1560,case_01560_grid_following_inverter_like_3ph_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01560_grid_following_inverter_like_3ph_scr5.0_n0.005_r6.csv,grid_following_inverter_like,3ph,5.0,0.005,10000,50.0,5.98,6.04,5.999057857204494,1.0227113342070744,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1561,case_01561_grid_following_inverter_like_3ph_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01561_grid_following_inverter_like_3ph_scr5.0_n0.010_r1.csv,grid_following_inverter_like,3ph,5.0,0.01,10000,50.0,5.98,6.04,5.9988846793484125,1.075839155426379,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1562,case_01562_grid_following_inverter_like_3ph_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01562_grid_following_inverter_like_3ph_scr5.0_n0.010_r2.csv,grid_following_inverter_like,3ph,5.0,0.01,10000,50.0,5.98,6.04,5.997736443303585,1.0017898913891865,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1563,case_01563_grid_following_inverter_like_3ph_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01563_grid_following_inverter_like_3ph_scr5.0_n0.010_r3.csv,grid_following_inverter_like,3ph,5.0,0.01,10000,50.0,5.98,6.04,6.000176301170004,1.016342591364513,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1564,case_01564_grid_following_inverter_like_3ph_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01564_grid_following_inverter_like_3ph_scr5.0_n0.010_r4.csv,grid_following_inverter_like,3ph,5.0,0.01,10000,50.0,5.98,6.04,5.999002449511287,1.0649099737640326,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1565,case_01565_grid_following_inverter_like_3ph_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01565_grid_following_inverter_like_3ph_scr5.0_n0.010_r5.csv,grid_following_inverter_like,3ph,5.0,0.01,10000,50.0,5.98,6.04,5.999973650251291,1.0677954560802432,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1566,case_01566_grid_following_inverter_like_3ph_scr5.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01566_grid_following_inverter_like_3ph_scr5.0_n0.010_r6.csv,grid_following_inverter_like,3ph,5.0,0.01,10000,50.0,5.98,6.04,5.998266505146459,1.0395012242366164,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1567,case_01567_grid_following_inverter_like_3ph_scr8.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01567_grid_following_inverter_like_3ph_scr8.0_n0.002_r1.csv,grid_following_inverter_like,3ph,8.0,0.002,10000,50.0,5.98,6.04,5.999460078102554,1.0165311368525742,,,,,,,,,,0.0009125,0.0040625,,0.095
1568,case_01568_grid_following_inverter_like_3ph_scr8.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01568_grid_following_inverter_like_3ph_scr8.0_n0.002_r2.csv,grid_following_inverter_like,3ph,8.0,0.002,10000,50.0,5.98,6.04,5.998946502623018,1.0154169856281758,,,,,,,,,,0.0009125,0.0040625,,0.095
1569,case_01569_grid_following_inverter_like_3ph_scr8.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01569_grid_following_inverter_like_3ph_scr8.0_n0.002_r3.csv,grid_following_inverter_like,3ph,8.0,0.002,10000,50.0,5.98,6.04,6.000021653947084,1.0769068871784178,,,,,,,,,,0.0009125,0.0040625,,0.095
1570,case_01570_grid_following_inverter_like_3ph_scr8.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01570_grid_following_inverter_like_3ph_scr8.0_n0.002_r4.csv,grid_following_inverter_like,3ph,8.0,0.002,10000,50.0,5.98,6.04,5.999902121403807,1.0751355794602588,,,,,,,,,,0.0009125,0.0040625,,0.095
1571,case_01571_grid_following_inverter_like_3ph_scr8.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01571_grid_following_inverter_like_3ph_scr8.0_n0.002_r5.csv,grid_following_inverter_like,3ph,8.0,0.002,10000,50.0,5.98,6.04,5.997612372247473,1.0571791384599336,,,,,,,,,,0.0009125,0.0040625,,0.095
1572,case_01572_grid_following_inverter_like_3ph_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01572_grid_following_inverter_like_3ph_scr8.0_n0.002_r6.csv,grid_following_inverter_like,3ph,8.0,0.002,10000,50.0,5.98,6.04,5.99907124765059,1.0027159831137695,,,,,,,,,,0.0009125,0.0040625,,0.095
1573,case_01573_grid_following_inverter_like_3ph_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01573_grid_following_inverter_like_3ph_scr8.0_n0.005_r1.csv,grid_following_inverter_like,3ph,8.0,0.005,10000,50.0,5.98,6.04,5.999967125284449,1.0315068257492797,,,,,,,,,,0.0009125,0.0040625,,0.095
1574,case_01574_grid_following_inverter_like_3ph_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01574_grid_following_inverter_like_3ph_scr8.0_n0.005_r2.csv,grid_following_inverter_like,3ph,8.0,0.005,10000,50.0,5.98,6.04,5.99844098095122,1.0047024615824378,,,,,,,,,,0.0009125,0.0040625,,0.095
1575,case_01575_grid_following_inverter_like_3ph_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01575_grid_following_inverter_like_3ph_scr8.0_n0.005_r3.csv,grid_following_inverter_like,3ph,8.0,0.005,10000,50.0,5.98,6.04,5.9982373054547224,1.0055696370100375,,,,,,,,,,0.0009125,0.0040625,,0.095
1576,case_01576_grid_following_inverter_like_3ph_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01576_grid_following_inverter_like_3ph_scr8.0_n0.005_r4.csv,grid_following_inverter_like,3ph,8.0,0.005,10000,50.0,5.98,6.04,5.9993251682944235,1.0432656649721335,,,,,,,,,,0.0009125,0.0040625,,0.095
1577,case_01577_grid_following_inverter_like_3ph_scr8.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01577_grid_following_inverter_like_3ph_scr8.0_n0.005_r5.csv,grid_following_inverter_like,3ph,8.0,0.005,10000,50.0,5.98,6.04,5.997924688791218,1.0401417928796044,,,,,,,,,,0.0009125,0.0040625,,0.095
1578,case_01578_grid_following_inverter_like_3ph_scr8.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01578_grid_following_inverter_like_3ph_scr8.0_n0.005_r6.csv,grid_following_inverter_like,3ph,8.0,0.005,10000,50.0,5.98,6.04,5.998611626336006,1.0544217538320648,,,,,,,,,,0.0009125,0.0040625,,0.095
1579,case_01579_grid_following_inverter_like_3ph_scr8.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01579_grid_following_inverter_like_3ph_scr8.0_n0.010_r1.csv,grid_following_inverter_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,6.000168490727924,1.008805198349152,,,,,,,,,,0.0009125,0.0040625,,0.095
1580,case_01580_grid_following_inverter_like_3ph_scr8.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01580_grid_following_inverter_like_3ph_scr8.0_n0.010_r2.csv,grid_following_inverter_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,6.0004386974702575,1.0614226855875892,,,,,,,,,,0.0009125,0.0040625,,0.095
1581,case_01581_grid_following_inverter_like_3ph_scr8.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01581_grid_following_inverter_like_3ph_scr8.0_n0.010_r3.csv,grid_following_inverter_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,6.000188817813914,1.0618223163758935,,,,,,,,,,0.0009125,0.0040625,,0.095
1582,case_01582_grid_following_inverter_like_3ph_scr8.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01582_grid_following_inverter_like_3ph_scr8.0_n0.010_r4.csv,grid_following_inverter_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,5.997840104675555,1.0013937940204574,,,,,,,,,,0.0009125,0.0040625,,0.095
1583,case_01583_grid_following_inverter_like_3ph_scr8.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library/waveforms/case_01583_grid_following_inverter_like_3ph_scr8.0_n0.010_r5.csv,grid_following_inverter_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,5.999631707777874,1.071508675993092,,,,,,,,,,0.0009125,0.0040625,,0.095
