case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,voltage_dip_depth,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
1763,case_01763_grid_following_inverter_like_slg_c_scr3.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01763_grid_following_inverter_like_slg_c_scr3.0_n0.010_r5.csv,grid_following_inverter_like,slg_c,3.0,0.01,10000,50.0,5.98,6.04,5.999155658295991,1.0232948218284088,0.35,,,,,,,,,,0.0011,0.005,,0.12
1764,case_01764_grid_following_inverter_like_slg_c_scr3.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01764_grid_following_inverter_like_slg_c_scr3.0_n0.010_r6.csv,grid_following_inverter_like,slg_c,3.0,0.01,10000,50.0,5.98,6.04,5.999685211744292,1.0526645515830255,0.35,,,,,,,,,,0.0011,0.005,,0.12
1765,case_01765_grid_following_inverter_like_slg_c_scr5.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01765_grid_following_inverter_like_slg_c_scr5.0_n0.002_r1.csv,grid_following_inverter_like,slg_c,5.0,0.002,10000,50.0,5.98,6.04,5.998791912653121,1.0248592972987731,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1766,case_01766_grid_following_inverter_like_slg_c_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01766_grid_following_inverter_like_slg_c_scr5.0_n0.002_r2.csv,grid_following_inverter_like,slg_c,5.0,0.002,10000,50.0,5.98,6.04,5.99850521779226,1.0167965726420383,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1767,case_01767_grid_following_inverter_like_slg_c_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01767_grid_following_inverter_like_slg_c_scr5.0_n0.002_r3.csv,grid_following_inverter_like,slg_c,5.0,0.002,10000,50.0,5.98,6.04,5.999011971443596,1.0210430059933764,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1768,case_01768_grid_following_inverter_like_slg_c_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01768_grid_following_inverter_like_slg_c_scr5.0_n0.002_r4.csv,grid_following_inverter_like,slg_c,5.0,0.002,10000,50.0,5.98,6.04,5.99955644208539,1.0004886503788948,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1769,case_01769_grid_following_inverter_like_slg_c_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01769_grid_following_inverter_like_slg_c_scr5.0_n0.002_r5.csv,grid_following_inverter_like,slg_c,5.0,0.002,10000,50.0,5.98,6.04,5.999213400377238,1.0237250257674004,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1770,case_01770_grid_following_inverter_like_slg_c_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01770_grid_following_inverter_like_slg_c_scr5.0_n0.002_r6.csv,grid_following_inverter_like,slg_c,5.0,0.002,10000,50.0,5.98,6.04,5.999523721531365,1.0532674728775944,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1771,case_01771_grid_following_inverter_like_slg_c_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01771_grid_following_inverter_like_slg_c_scr5.0_n0.005_r1.csv,grid_following_inverter_like,slg_c,5.0,0.005,10000,50.0,5.98,6.04,5.998793754846574,1.0425963389782422,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1772,case_01772_grid_following_inverter_like_slg_c_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01772_grid_following_inverter_like_slg_c_scr5.0_n0.005_r2.csv,grid_following_inverter_like,slg_c,5.0,0.005,10000,50.0,5.98,6.04,5.997903271388483,1.018401984945452,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1773,case_01773_grid_following_inverter_like_slg_c_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01773_grid_following_inverter_like_slg_c_scr5.0_n0.005_r3.csv,grid_following_inverter_like,slg_c,5.0,0.005,10000,50.0,5.98,6.04,5.9989187394602945,1.0104555082301816,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1774,case_01774_grid_following_inverter_like_slg_c_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01774_grid_following_inverter_like_slg_c_scr5.0_n0.005_r4.csv,grid_following_inverter_like,slg_c,5.0,0.005,10000,50.0,5.98,6.04,5.999364090943598,1.0160885084271765,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1775,case_01775_grid_following_inverter_like_slg_c_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01775_grid_following_inverter_like_slg_c_scr5.0_n0.005_r5.csv,grid_following_inverter_like,slg_c,5.0,0.005,10000,50.0,5.98,6.04,6.000007184698385,1.0265034436903466,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1776,case_01776_grid_following_inverter_like_slg_c_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01776_grid_following_inverter_like_slg_c_scr5.0_n0.005_r6.csv,grid_following_inverter_like,slg_c,5.0,0.005,10000,50.0,5.98,6.04,5.999163402303587,1.068769110137276,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1777,case_01777_grid_following_inverter_like_slg_c_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01777_grid_following_inverter_like_slg_c_scr5.0_n0.010_r1.csv,grid_following_inverter_like,slg_c,5.0,0.01,10000,50.0,5.98,6.04,5.999524722335122,1.0145208707273963,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1778,case_01778_grid_following_inverter_like_slg_c_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01778_grid_following_inverter_like_slg_c_scr5.0_n0.010_r2.csv,grid_following_inverter_like,slg_c,5.0,0.01,10000,50.0,5.98,6.04,5.997755110948125,1.0171553022756157,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1779,case_01779_grid_following_inverter_like_slg_c_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01779_grid_following_inverter_like_slg_c_scr5.0_n0.010_r3.csv,grid_following_inverter_like,slg_c,5.0,0.01,10000,50.0,5.98,6.04,5.999666787569286,1.0233997139793096,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1780,case_01780_grid_following_inverter_like_slg_c_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01780_grid_following_inverter_like_slg_c_scr5.0_n0.010_r4.csv,grid_following_inverter_like,slg_c,5.0,0.01,10000,50.0,5.98,6.04,5.997668086213101,1.0198090115509681,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1781,case_01781_grid_following_inverter_like_slg_c_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01781_grid_following_inverter_like_slg_c_scr5.0_n0.010_r5.csv,grid_following_inverter_like,slg_c,5.0,0.01,10000,50.0,5.98,6.04,5.99844075278732,1.0400238544875098,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1782,case_01782_grid_following_inverter_like_slg_c_scr5.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01782_grid_following_inverter_like_slg_c_scr5.0_n0.010_r6.csv,grid_following_inverter_like,slg_c,5.0,0.01,10000,50.0,5.98,6.04,5.999895130945514,1.0039505329095608,0.21,,,,,,,,,,0.00098,0.0044,,0.10400000000000001
1783,case_01783_grid_following_inverter_like_slg_c_scr8.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01783_grid_following_inverter_like_slg_c_scr8.0_n0.002_r1.csv,grid_following_inverter_like,slg_c,8.0,0.002,10000,50.0,5.98,6.04,5.997503393463454,1.009022848234958,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1784,case_01784_grid_following_inverter_like_slg_c_scr8.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01784_grid_following_inverter_like_slg_c_scr8.0_n0.002_r2.csv,grid_following_inverter_like,slg_c,8.0,0.002,10000,50.0,5.98,6.04,5.998575935466738,1.020639342342724,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1785,case_01785_grid_following_inverter_like_slg_c_scr8.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01785_grid_following_inverter_like_slg_c_scr8.0_n0.002_r3.csv,grid_following_inverter_like,slg_c,8.0,0.002,10000,50.0,5.98,6.04,5.998433803845976,1.0778384717657605,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1786,case_01786_grid_following_inverter_like_slg_c_scr8.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01786_grid_following_inverter_like_slg_c_scr8.0_n0.002_r4.csv,grid_following_inverter_like,slg_c,8.0,0.002,10000,50.0,5.98,6.04,5.999157299342505,1.0341946274706377,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1787,case_01787_grid_following_inverter_like_slg_c_scr8.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01787_grid_following_inverter_like_slg_c_scr8.0_n0.002_r5.csv,grid_following_inverter_like,slg_c,8.0,0.002,10000,50.0,5.98,6.04,5.998743224277158,1.0184450700427394,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1788,case_01788_grid_following_inverter_like_slg_c_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01788_grid_following_inverter_like_slg_c_scr8.0_n0.002_r6.csv,grid_following_inverter_like,slg_c,8.0,0.002,10000,50.0,5.98,6.04,5.9993312658288005,1.0577932603142652,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1789,case_01789_grid_following_inverter_like_slg_c_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01789_grid_following_inverter_like_slg_c_scr8.0_n0.005_r1.csv,grid_following_inverter_like,slg_c,8.0,0.005,10000,50.0,5.98,6.04,5.998295524927325,1.0419779524388535,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1790,case_01790_grid_following_inverter_like_slg_c_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01790_grid_following_inverter_like_slg_c_scr8.0_n0.005_r2.csv,grid_following_inverter_like,slg_c,8.0,0.005,10000,50.0,5.98,6.04,6.000287344558265,1.0563617036751844,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1791,case_01791_grid_following_inverter_like_slg_c_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01791_grid_following_inverter_like_slg_c_scr8.0_n0.005_r3.csv,grid_following_inverter_like,slg_c,8.0,0.005,10000,50.0,5.98,6.04,5.997853844058076,1.0416050335007474,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1792,case_01792_grid_following_inverter_like_slg_c_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01792_grid_following_inverter_like_slg_c_scr8.0_n0.005_r4.csv,grid_following_inverter_like,slg_c,8.0,0.005,10000,50.0,5.98,6.04,5.9999419596844925,1.0415620329283237,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1793,case_01793_grid_following_inverter_like_slg_c_scr8.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01793_grid_following_inverter_like_slg_c_scr8.0_n0.005_r5.csv,grid_following_inverter_like,slg_c,8.0,0.005,10000,50.0,5.98,6.04,5.99866566164912,1.0394520938664604,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1794,case_01794_grid_following_inverter_like_slg_c_scr8.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01794_grid_following_inverter_like_slg_c_scr8.0_n0.005_r6.csv,grid_following_inverter_like,slg_c,8.0,0.005,10000,50.0,5.98,6.04,5.999421847007543,1.0654351228904524,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1795,case_01795_grid_following_inverter_like_slg_c_scr8.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01795_grid_following_inverter_like_slg_c_scr8.0_n0.010_r1.csv,grid_following_inverter_like,slg_c,8.0,0.01,10000,50.0,5.98,6.04,5.997790188323102,1.024650764100202,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1796,case_01796_grid_following_inverter_like_slg_c_scr8.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01796_grid_following_inverter_like_slg_c_scr8.0_n0.010_r2.csv,grid_following_inverter_like,slg_c,8.0,0.01,10000,50.0,5.98,6.04,5.999147030230814,1.0348479503017902,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1797,case_01797_grid_following_inverter_like_slg_c_scr8.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01797_grid_following_inverter_like_slg_c_scr8.0_n0.010_r3.csv,grid_following_inverter_like,slg_c,8.0,0.01,10000,50.0,5.98,6.04,5.999818805150034,1.0271292107987244,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1798,case_01798_grid_following_inverter_like_slg_c_scr8.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01798_grid_following_inverter_like_slg_c_scr8.0_n0.010_r4.csv,grid_following_inverter_like,slg_c,8.0,0.01,10000,50.0,5.98,6.04,5.998224940491137,1.0212222951065146,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1799,case_01799_grid_following_inverter_like_slg_c_scr8.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01799_grid_following_inverter_like_slg_c_scr8.0_n0.010_r5.csv,grid_following_inverter_like,slg_c,8.0,0.01,10000,50.0,5.98,6.04,5.999666216591028,1.0656619223942543,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1800,case_01800_grid_following_inverter_like_slg_c_scr8.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01800_grid_following_inverter_like_slg_c_scr8.0_n0.010_r6.csv,grid_following_inverter_like,slg_c,8.0,0.01,10000,50.0,5.98,6.04,5.9994912513536685,1.016951528913261,0.13999999999999999,,,,,,,,,,0.0009125,0.0040625,,0.095
1801,case_01801_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01801_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r1.csv,grid_following_inverter_like,ll_ab,2.0,0.002,10000,50.0,5.98,6.04,5.997736126577772,1.0413698486461134,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1802,case_01802_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01802_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r2.csv,grid_following_inverter_like,ll_ab,2.0,0.002,10000,50.0,5.98,6.04,5.998235044661999,1.0013918108739157,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1803,case_01803_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01803_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r3.csv,grid_following_inverter_like,ll_ab,2.0,0.002,10000,50.0,5.98,6.04,5.998051265873741,1.0704931954418844,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1804,case_01804_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01804_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r4.csv,grid_following_inverter_like,ll_ab,2.0,0.002,10000,50.0,5.98,6.04,5.999903578076923,1.013500913124907,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1805,case_01805_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01805_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r5.csv,grid_following_inverter_like,ll_ab,2.0,0.002,10000,50.0,5.98,6.04,5.99946219384183,1.0152001738520657,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1806,case_01806_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01806_grid_following_inverter_like_ll_ab_scr2.0_n0.002_r6.csv,grid_following_inverter_like,ll_ab,2.0,0.002,10000,50.0,5.98,6.04,5.998159672492936,1.0100768570904084,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1807,case_01807_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01807_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r1.csv,grid_following_inverter_like,ll_ab,2.0,0.005,10000,50.0,5.98,6.04,5.9991541923167295,1.0610639285159975,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1808,case_01808_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01808_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r2.csv,grid_following_inverter_like,ll_ab,2.0,0.005,10000,50.0,5.98,6.04,6.0000492619440395,1.0699301742142386,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1809,case_01809_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01809_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r3.csv,grid_following_inverter_like,ll_ab,2.0,0.005,10000,50.0,5.98,6.04,5.997848824300323,1.02670625674945,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1810,case_01810_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01810_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r4.csv,grid_following_inverter_like,ll_ab,2.0,0.005,10000,50.0,5.98,6.04,5.998733845389823,1.0607955814296626,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1811,case_01811_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01811_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r5.csv,grid_following_inverter_like,ll_ab,2.0,0.005,10000,50.0,5.98,6.04,5.99877572695112,1.0427224554541148,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1812,case_01812_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01812_grid_following_inverter_like_ll_ab_scr2.0_n0.005_r6.csv,grid_following_inverter_like,ll_ab,2.0,0.005,10000,50.0,5.98,6.04,5.999138965384375,1.045312623158724,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1813,case_01813_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01813_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r1.csv,grid_following_inverter_like,ll_ab,2.0,0.01,10000,50.0,5.98,6.04,5.997887502081953,1.0645129771534094,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1814,case_01814_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01814_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r2.csv,grid_following_inverter_like,ll_ab,2.0,0.01,10000,50.0,5.98,6.04,5.997707172619959,1.0793577373364318,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1815,case_01815_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01815_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r3.csv,grid_following_inverter_like,ll_ab,2.0,0.01,10000,50.0,5.98,6.04,5.999381940814684,1.0500723741392006,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1816,case_01816_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01816_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r4.csv,grid_following_inverter_like,ll_ab,2.0,0.01,10000,50.0,5.98,6.04,5.999353671114242,1.0359076823484958,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1817,case_01817_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01817_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r5.csv,grid_following_inverter_like,ll_ab,2.0,0.01,10000,50.0,5.98,6.04,5.998825644169766,1.0557289924952775,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1818,case_01818_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01818_grid_following_inverter_like_ll_ab_scr2.0_n0.010_r6.csv,grid_following_inverter_like,ll_ab,2.0,0.01,10000,50.0,5.98,6.04,6.000185890600155,1.0575087177815041,0.44999999999999996,,,,,,,,,,0.00125,0.00575,,0.14
1819,case_01819_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01819_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r1.csv,grid_following_inverter_like,ll_ab,3.0,0.002,10000,50.0,5.98,6.04,6.0003081988169304,1.0779874957000566,0.3,,,,,,,,,,0.0011,0.005,,0.12
1820,case_01820_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01820_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r2.csv,grid_following_inverter_like,ll_ab,3.0,0.002,10000,50.0,5.98,6.04,5.997938876260896,1.0172616213431527,0.3,,,,,,,,,,0.0011,0.005,,0.12
1821,case_01821_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01821_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r3.csv,grid_following_inverter_like,ll_ab,3.0,0.002,10000,50.0,5.98,6.04,6.000363402998799,1.0613849085072506,0.3,,,,,,,,,,0.0011,0.005,,0.12
1822,case_01822_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01822_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r4.csv,grid_following_inverter_like,ll_ab,3.0,0.002,10000,50.0,5.98,6.04,5.999411619738265,1.0080454542189188,0.3,,,,,,,,,,0.0011,0.005,,0.12
1823,case_01823_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_01823_grid_following_inverter_like_ll_ab_scr3.0_n0.002_r5.csv,grid_following_inverter_like,ll_ab,3.0,0.002,10000,50.0,5.98,6.04,5.9987805932266856,1.046158353847783,0.3,,,,,,,,,,0.0011,0.005,,0.12
